minbound,shape,unit
-45,18,9
-117,17,9
0,5,9

IX,IY,IZ,value
11,14,4,35.5858
11,15,0,35.8913
11,15,1,35.8456
11,15,2,35.725
11,15,3,35.5605
11,15,4,35.3744
11,16,0,35.5864
11,16,1,35.5538
11,16,2,35.4624
11,16,3,35.3274
11,16,4,35.1639
12,0,0,45.9464
12,0,1,42.1207
12,0,2,40.1498
12,0,3,39.1129
12,0,4,38.4365
12,1,0,41.3172
12,1,1,40.6645
12,1,2,39.6614
12,1,3,38.8779
12,1,4,38.2873
12,2,0,39.7387
12,2,1,39.5199
12,2,2,39.0388
12,2,3,38.525
12,2,4,38.0606
12,3,0,38.8771
12,3,1,38.7718
12,3,2,38.5037
12,3,3,38.1609
12,3,4,37.8039
12,4,0,38.3211
12,4,1,38.2568
12,4,2,38.0814
12,4,3,37.8337
12,4,4,37.5507
12,5,0,37.9302
12,5,1,37.8832
12,5,2,37.751
12,5,3,37.5544
12,5,4,37.3173
12,6,0,37.6444
12,6,1,37.6049
12,6,2,37.4922
12,6,3,37.3209
12,6,4,37.1093
12,7,0,37.4393
12,7,1,37.4012
12,7,2,37.2928
12,7,3,37.1291
12,7,4,36.9273
12,8,0,37.3141
12,8,1,37.2701
12,8,2,37.1496
12,8,3,36.9758
12,8,4,36.7695
12,9,0,37.3018
12,9,1,37.2335
12,9,2,37.0671
12,9,3,36.8578
12,9,4,36.6317
12,10,0,37.5378
12,10,1,37.3583
12,10,2,37.0494
12,10,3,36.7649
12,10,4,36.505
12,11,0,38.8732
12,11,1,37.7452
12,11,2,37.0543
12,11,3,36.6683
12,11,4,36.3742
12,12,0,39.6253
12,12,1,37.7251
12,12,2,36.9318
12,12,3,36.5244
12,12,4,36.2229
12,13,0,37.2751
12,13,1,37.0235
12,13,2,36.6397
12,13,3,36.3201
12,13,4,36.0449
12,14,0,36.604
12,14,1,36.5177
12,14,2,36.3192
12,14,3,36.0861
12,14,4,35.8481
12,15,0,36.2162
