minbound,shape,unit
-39.6,43,3.6
-115.2,40,3.6
0,11,3.6

IX,IY,IZ,value
2,14,4,36.3385
2,14,5,36.1657
2,14,6,36.0048
2,14,7,35.8547
2,14,8,35.7138
2,14,9,35.5804
2,14,10,35.4535
2,15,0,36.7941
2,15,1,36.7361
2,15,2,36.5902
2,15,3,36.408
2,15,4,36.2239
2,15,5,36.051
2,15,6,35.8917
2,15,7,35.7445
2,15,8,35.6073
2,15,9,35.4782
2,15,10,35.3557
2,16,0,36.7082
2,16,1,36.6478
2,16,2,36.4966
2,16,3,36.3094
2,16,4,36.122
2,16,5,35.9477
2,16,6,35.7886
2,16,7,35.6428
2,16,8,35.508
2,16,9,35.3818
2,16,10,35.2626
2,17,0,36.636
2,17,1,36.573
2,17,2,36.4162
2,17,3,36.2233
2,17,4,36.0316
2,17,5,35.8548
2,17,6,35.6947
2,17,7,35.5492
2,17,8,35.4154
2,17,9,35.291
2,17,10,35.1741
2,18,0,36.5767
2,18,1,36.5111
2,18,2,36.3481
2,18,3,36.1489
2,18,4,35.9521
2,18,5,35.7718
2,18,6,35.6095
2,18,7,35.4629
2,18,8,35.3291
2,18,9,35.2054
2,18,10,35.0897
2,19,0,36.5306
2,19,1,36.462
2,19,2,36.2924
2,19,3,36.086
2,19,4,35.8831
2,19,5,35.698
2,19,6,35.5323
2,19,7,35.3835
2,19,8,35.2485
2,19,9,35.1245
2,19,10,35.0092
2,20,0,36.4984
2,20,1,36.4267
2,20,2,36.2498
2,20,3,36.0351
2,20,4,35.8246
2,20,5,35.6332
2,20,6,35.4627
2,20,7,35.3103
2,20,8,35.173
2,20,9,35.0477
2,20,10,34.932
2,21,0,36.483
2,21,1,36.4077
2,21,2,36.2221
2,21,3,35.9973
2,21,4,35.7772
2,21,5,35.5775
2,21,6,35.4002
2,21,7,35.2429
2,21,8,35.102
2,21,9,34.9745
2,21,10,34.8576
2,22,0,36.4896
2,22,1,36.4098
2,22,2,36.2132
2,22,3,35.9749
2,22,4,35.7418
2,22,5,35.5307
2,22,6,35.3443
2,22,7,35.1801
2,22,8,35.0345
2,22,9,34.9039
2,22,10,34.7852
2,23,0,36.5288
2,23,1,36.4425
2,23,2,36.2299
2,23,3,35.9717
2,23,4,35.7194
2,23,5,35.4924
2,23,6,35.2938
2,23,7,35.1209
2,23,8,34.9693
2,23,9,34.8349
2,23,10,34.714
2,24,0,36.6228
2,24,1,36.5251
2,24,2,36.284
2,24,3,35.9926
2,24,4,35.7109
2,24,5,35.4613
2,24,6,35.2468
2,24,7,35.0632
2,24,8,34.9048
2,24,9,34.7661
2,24,10,34.6428
2,25,0,36.8226
2,25,1,36.6977
2,25,2,36.3957
2,25,3,36.0427
2,25,4,35.7143
2,25,5,35.4336
2,25,6,35.1996
2,25,7,35.0042
2,25,8,34.8386
2,25,9,34.6959
2,25,10,34.5705
2,26,0,37.2614
2,26,1,37.0503
2,26,2,36.592
2,26,3,36.1198
2,26,4,35.7209
2,26,5,35.4015
2,26,6,35.1466
2,26,7,34.9398
2,26,8,34.7683
2,26,9,34.6225
2,26,10,34.4958
2,27,0,38.3814
2,27,1,37.7691
2,27,2,36.871
2,27,3,36.1942
2,27,4,35.7089
2,27,5,35.3519
2,27,6,35.0801
2,27,7,34.8657
2,27,8,34.6909
2,27,9,34.5441
2,27,10,34.4175
2,28,0,43.1263
2,28,1,38.8062
2,28,2,37.0572
2,28,3,36.1853
2,28,4,35.6435
2,28,5,35.2691
2,28,6,34.9925
2,28,7,34.7777
2,28,8,34.6042
2,28,9,34.4593
2,28,10,34.3348
2,29,0,39.8909
2,29,1,38.2178
2,29,2,36.8069
2,29,3,36.0073
2,29,4,35.4979
2,29,5,35.1429
2,29,6,34.8793
2,29,7,34.6737
2,29,8,34.5071
2,29,9,34.3674
2,29,10,34.247
2,30,0,37.227
2,30,1,36.8631
2,30,2,36.2216
2,30,3,35.6823
2,30,4,35.2791
2,30,5,34.9763
2,30,6,34.7419
2,30,7,34.5544
2,30,8,34.3997
2,30,9,34.2685
2,30,10,34.1544
2,31,0,36.0679
2,31,1,35.9361
2,31,2,35.6363
2,31,3,35.3104
2,31,4,35.0228
2,31,5,34.7839
2,31,6,34.5872
2,31,7,34.4232
2,31,8,34.2841
2,31,9,34.1638
2,31,10,34.0576
2,32,0,35.3782
2,32,1,35.3164
2,32,2,35.1594
2,32,3,34.9618
2,32,4,34.7637
2,32,5,34.583
2,32,6,34.4239
2,32,7,34.2849
2,32,8,34.163
2,32,9,34.0547
2,32,10,33.9574
2,33,0,34.9084
2,33,1,34.8746
2,33,2,34.7835
2,33,3,34.6585
2,33,4,34.5214
2,33,5,34.3864
2,33,6,34.26
2,33,7,34.1444
2,33,8,34.0392
2,33,9,33.9432
2,33,10,33.8552
2,34,0,34.5606
2,34,1,34.54
2,34,2,34.4826
2,34,3,34.3994
2,34,4,34.3023
2,34,5,34.2008
2,34,6,34.1008
2,34,7,34.0052
2,34,8,33.9153
2,34,9,33.8311
2,34,10,33.752
2,35,0,34.2876
2,35,1,34.274
2,35,2,34.2353
2,35,3,34.1771
