minbound,shape,unit
-45,18,9
-117,17,9
0,5,9

IX,IY,IZ,value
13,1,1,0.607143
13,1,2,0.696429
13,1,3,0.767857
13,1,4,0
13,2,0,0
13,2,1,0.678571
13,2,2,0.732143
13,2,3,0.821429
13,2,4,0
13,3,0,0
13,3,1,0.678571
13,3,2,0.75
13,3,3,0.839286
13,3,4,0
13,4,0,0
13,4,1,0.642857
13,4,2,0.767857
13,4,3,0.892857
13,4,4,0
13,5,0,0
13,5,1,0.642857
13,5,2,0.767857
13,5,3,0.892857
13,5,4,0
13,6,0,0
13,6,1,0.714286
13,6,2,0.803571
13,6,3,0.910714
13,6,4,0
13,7,0,0
13,7,1,0.714286
13,7,2,0.857143
13,7,3,0.928571
13,7,4,0
13,8,0,0
13,8,1,0.75
13,8,2,0.875
13,8,3,0.946429
13,8,4,0
13,9,0,0
13,9,1,0.732143
13,9,2,0.875
13,9,3,0.946429
13,9,4,0
13,10,0,0
13,10,1,0.767857
13,10,2,0.875
13,10,3,0.946429
13,10,4,0
13,11,0,0
13,11,1,0.803571
13,11,2,0.892857
13,11,3,0.964286
13,11,4,0
13,12,0,0
13,12,1,0.803571
13,12,2,0.892857
13,12,3,0.964286
13,12,4,0
13,13,0,0
13,13,1,0.785714
13,13,2,0.928571
13,13,3,0.964286
13,13,4,0
13,14,0,0
13,14,1,0.821429
13,14,2,0.928571
13,14,3,0.964286
13,14,4,0
13,15,0,0
13,15,1,0.803571
13,15,2,0.928571
13,15,3,0.964286
13,15,4,0
13,16,0,0
13,16,1,0
13,16,2,0
13,16,3,0
13,16,4,0
14,0,0,0
14,0,1,0
14,0,2,0
14,0,3,0
14,0,4,0
14,1,0,0
14,1,1,0.571429
14,1,2,0.696429
14,1,3,0.803571
14,1,4,0
14,2,0,0
14,2,1,0.660714
14,2,2,0.732143
14,2,3,0.821429
14,2,4,0
14,3,0,0
14,3,1,0.625
14,3,2,0.767857
14,3,3,0.857143
14,3,4,0
14,4,0,0
14,4,1,0.660714
14,4,2,0.767857
14,4,3,0.892857
14,4,4,0
14,5,0,0
14,5,1,0.678571
14,5,2,0.767857
14,5,3,0.892857
14,5,4,0
14,6,0,0
14,6,1,0.696429
14,6,2,0.803571
14,6,3,0.892857
14,6,4,0
14,7,0,0
14,7,1,0.714286
14,7,2,0.857143
14,7,3,0.946429
14,7,4,0
14,8,0,0
14,8,1,0.714286
14,8,2,0.875
14,8,3,0.946429
14,8,4,0
14,9,0,0
14,9,1,0.767857
14,9,2,0.875
14,9,3,0.946429
14,9,4,0
14,10,0,0
14,10,1,0.785714
14,10,2,0.875
14,10,3,0.946429
14,10,4,0
14,11,0,0
14,11,1,0.785714
14,11,2,0.875
14,11,3,0.946429
14,11,4,0
14,12,0,0
14,12,1,0.785714
14,12,2,0.928571
14,12,3,0.964286
14,12,4,0
14,13,0,0
14,13,1,0.803571
14,13,2,0.910714
14,13,3,0.964286
14,13,4,0
14,14,0,0
14,14,1,0.821429
14,14,2,0.928571
14,14,3,0.964286
14,14,4,0
14,15,0,0
14,15,1,0.785714
14,15,2,0.928571
14,15,3,0.964286
14,15,4,0
14,16,0,0
14,16,1,0
14,16,2,0
14,16,3,0
14,16,4,0
15,0,0,0
15,0,1,0
15,0,2,0
15,0,3,0
15,0,4,0
15,1,0,0
15,1,1,0.553571
15,1,2,0.696429
15,1,3,0.803571
15,1,4,0
15,2,0,0
15,2,1,0.625
15,2,2,0.732143
15,2,3,0.821429
15,2,4,0
15,3,0,0
15,3,1,0.571429
15,3,2,0.75
15,3,3,0.875
15,3,4,0
15,4,0,0
15,4,1,0.642857
15,4,2,0.767857
15,4,3,0.892857
15,4,4,0
15,5,0,0
15,5,1,0.678571
15,5,2,0.767857
15,5,3,0.892857
15,5,4,0
15,6,0,0
15,6,1,0.714286
15,6,2,0.821429
15,6,3,0.892857
15,6,4,0
15,7,0,0
15,7,1,0.732143
15,7,2,0.857143
15,7,3,0.946429
15,7,4,0
15,8,0,0
15,8,1,0.714286
15,8,2,0.857143
15,8,3,0.946429
15,8,4,0
15,9,0,0
15,9,1,0.75
15,9,2,0.875
15,9,3,0.946429
15,9,4,0
15,10,0,0
15,10,1,0.767857
15,10,2,0.875
15,10,3,0.946429
15,10,4,0
15,11,0,0
15,11,1,0.785714
15,11,2,0.892857
15,11,3,0.946429
15,11,4,0
15,12,0,0
15,12,1,0.767857
15,12,2,0.910714
15,12,3,0.964286
15,12,4,0
15,13,0,0
15,13,1,0.767857
15,13,2,0.910714
15,13,3,0.964286
15,13,4,0
15,14,0,0
15,14,1,0.785714
15,14,2,0.928571
15,14,3,0.964286
15,14,4,0
15,15,0,0
15,15,1,0.767857
